recency,history,used_discount,used_bogo,is_referral,treatment,target_class,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,uplift_score
8,289.68,1,0,0,0,0,0,0,1,0,0,1,0,0.07334416011659925
10,388.57,1,0,0,1,2,0,1,0,0,0,0,1,0.07824816751641653
6,176.41,1,0,0,0,1,1,0,1,0,0,0,1,0.07003475272167224
2,355.99,1,0,0,1,2,0,0,0,1,0,1,0,0.09299303319122255
1,166.16,1,0,1,1,3,1,0,1,0,0,0,1,0.08149339877500412
3,615.29,1,1,1,0,0,0,0,0,1,1,0,0,0.12155381984597702
5,29.99,0,1,0,1,2,0,0,0,1,0,0,1,0.06440502854218313
5,1137.65,1,1,1,1,2,0,0,0,1,1,0,0,0.09098436445309599
12,91.94,0,1,1,1,3,1,0,1,0,0,1,0,0.07576655870399028
6,53.15,0,1,1,1,2,0,0,0,1,0,0,1,0.06976095229683031
7,448.81,1,0,0,0,0,0,0,1,0,1,0,0,0.07695314453974507
4,127.75,1,0,1,1,2,0,0,1,0,0,0,1,0.07377633575014413
10,29.99,1,0,0,1,2,0,0,1,0,0,0,1,0.07517366554318741
9,30.9,1,0,0,0,0,0,0,0,1,0,1,0,0.08543665359728732
8,861.02,1,0,1,1,2,0,0,0,1,1,0,0,0.06239292609302398
1,476.82,0,1,0,1,2,0,0,0,1,0,0,1,0.08171992943737508
2,215.06,1,0,0,1,2,0,0,1,0,0,1,0,0.08253021846418725
8,128.69,0,1,0,0,0,0,1,0,0,0,1,0,0.07218229873659468
9,215.07,1,0,1,1,2,0,0,1,0,0,0,1,0.06802098425039735
11,192.79,1,0,0,0,0,0,0,0,1,0,0,1,0.06852867352184853
10,35.9,0,1,0,1,2,0,1,0,0,0,0,1,0.08594476373341382
9,80.06,0,1,0,1,2,0,0,0,1,0,1,0,0.07628725612891704
6,228.7,1,0,1,0,0,0,0,0,1,0,0,1,0.07415428581723141
5,329.77,1,0,0,0,1,1,0,0,1,0,0,1,0.08911188462800376
10,68.83,0,1,1,1,2,0,0,0,1,0,1,0,0.07217220231889337
1,202.61,0,1,0,0,0,0,1,0,0,0,0,1,0.08520140703752388
6,96.16,0,1,1,0,0,0,0,1,0,0,0,1,0.06848982132624239
7,260.99,1,0,1,1,3,1,0,0,1,0,0,1,0.0718045244869103
1,176.55,1,0,1,1,2,0,0,0,1,0,1,0,0.08214810389718707
5,67.93,0,1,1,0,0,0,0,0,1,0,0,1,0.07268275996026176
5,266.53,0,1,0,1,2,0,0,1,0,0,1,0,0.06890648653216677
3,305.25,0,1,0,1,2,0,1,0,0,0,0,1,0.07475959495813908
9,71.94,0,1,0,1,2,0,1,0,0,0,0,1,0.08150611876550534
10,343.58,1,1,1,1,2,0,0,1,0,1,0,0,0.10650224079714499
3,129.62,1,0,0,1,2,0,0,0,1,0,0,1,0.08026505969765987
10,165.36,1,0,0,0,0,0,0,1,0,0,0,1,0.058907597567235376
4,408.44,1,0,0,1,3,1,1,0,0,0,1,0,0.0856770149416119
11,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06632491942529214
3,625.37,1,1,1,0,0,0,0,1,0,0,1,0,0.12375765589645918
4,148.73,0,1,1,0,0,0,0,0,1,0,1,0,0.0776557568502497
10,29.99,0,1,0,1,2,0,0,0,1,0,0,1,0.08510029004651729
10,244.76,1,1,1,0,0,0,0,0,1,0,1,0,0.11113588843090955
4,452.84,1,1,0,1,2,0,1,0,0,1,0,0,0.08654206157223476
2,353.27,0,1,1,0,0,0,1,0,0,0,1,0,0.07910744871033834
5,29.99,1,0,0,0,0,0,0,0,1,0,1,0,0.06902161543628334
8,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.06272201840842283
2,1184.17,1,1,1,1,2,0,0,0,1,1,0,0,0.09583495554611376
4,384.73,1,0,0,1,2,0,0,1,0,0,0,1,0.09239984478538957
10,29.99,1,0,1,1,2,0,1,0,0,0,0,1,0.07010155935601714
3,333.68,1,0,1,1,2,0,0,1,0,0,0,1,0.08254606899565355
10,149.38,1,0,0,0,0,0,0,1,0,0,0,1,0.06095397263138895
1,463.14,1,0,0,0,0,0,0,0,1,1,0,0,0.09013192683752663
8,110.6,0,1,0,1,2,0,0,1,0,0,0,1,0.06895958903156571
9,203.96,1,0,1,0,0,0,1,0,0,0,0,1,0.06651830712199226
5,212.17,1,1,0,1,2,0,0,0,1,0,0,1,0.11141181272516404
3,29.99,1,0,0,0,0,0,0,0,1,0,0,1,0.06962943198751545
5,29.99,0,1,0,1,3,1,0,1,0,0,0,1,0.0619503747323
3,31.29,0,1,0,1,3,1,1,0,0,0,1,0,0.0565308640345837
3,225.45,0,1,0,1,2,0,0,0,1,0,0,1,0.0784196667957266
9,48.01,0,1,0,1,2,0,1,0,0,0,1,0,0.07643696205443769
5,74.39,1,0,1,1,2,0,0,1,0,0,0,1,0.06899471970232166
8,29.99,1,0,0,1,2,0,0,0,1,0,0,1,0.06992119713189462
4,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.06295619872886331
4,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.065848390789348
6,168.64,1,0,0,0,1,1,0,1,0,0,1,0,0.0675081331435557
2,454.82,0,1,0,1,2,0,1,0,0,0,0,1,0.07740350999973189
1,165.88,0,1,0,1,3,1,1,0,0,0,1,0,0.08615817175224397
9,173.61,1,0,1,1,2,0,0,0,1,0,0,1,0.06843311439189786
7,76.93,1,0,0,1,2,0,0,0,1,0,1,0,0.07652269130084144
1,473.88,1,0,0,1,2,0,0,1,0,1,0,0,0.08592388628658676
3,90.47,0,1,0,0,0,0,0,0,1,0,0,1,0.07214335179592382
7,509.91,1,0,1,0,0,0,0,0,1,0,1,0,0.08410100052072594
4,291.54,0,1,0,0,0,0,0,0,1,0,1,0,0.08080388820799142
6,46.74,1,0,0,1,2,0,0,0,1,0,1,0,0.07388155911869443
3,37.46,1,0,1,0,0,0,0,0,1,0,1,0,0.07045104232601414
3,86.33,0,1,0,1,2,0,0,1,0,0,1,0,0.07619582158998174
5,217.36,1,1,1,1,2,0,0,0,1,1,0,0,0.10953926811050155
9,101.67,1,0,0,0,0,0,0,1,0,0,1,0,0.06890234858662794
5,203.32,1,1,0,0,0,0,0,1,0,0,1,0,0.10685030506544341
10,90.78,1,0,1,1,2,0,1,0,0,0,0,1,0.06155880800778071
8,179.11,0,1,0,1,3,1,0,0,1,0,1,0,0.07187744530820486
1,227.53,1,1,0,0,0,0,0,0,1,0,0,1,0.12502010649423362
6,101.99,1,0,0,0,0,0,0,1,0,0,1,0,0.06836816983730165
2,29.99,0,1,1,0,1,1,1,0,0,0,0,1,0.05611956059781291
2,70.94,1,0,0,1,3,1,0,0,1,0,0,1,0.08499789660685998
3,740.04,1,0,1,1,3,1,0,1,0,1,0,0,0.08019781435903649
8,251.61,1,1,0,1,2,0,0,1,0,0,0,1,0.10889412930719905
7,366.43,1,0,1,0,1,1,1,0,0,0,1,0,0.07098192703549512
4,442.32,1,0,1,0,0,0,0,1,0,0,0,1,0.08835401845785903
12,31.21,1,0,1,1,2,0,0,0,1,0,1,0,0.06825443147232262
9,176.29,1,0,0,1,3,1,0,0,1,0,1,0,0.0723854849753815
1,542.14,1,0,1,0,0,0,0,0,1,1,0,0,0.08933512304395769
6,329.83,0,1,0,0,0,0,0,0,1,0,1,0,0.07827648894046166
2,709.87,0,1,1,0,0,0,0,1,0,0,1,0,0.0915562040749037
8,74.06,0,1,0,1,2,0,0,1,0,0,1,0,0.06865256972012428
7,319.43,1,0,0,1,2,0,0,0,1,0,0,1,0.08912766142747286
10,458.5,1,0,0,1,3,1,0,0,1,0,0,1,0.08577284978942476
9,116.2,1,0,0,1,2,0,0,0,1,0,1,0,0.07413041455315754
11,32.52,1,0,1,1,2,0,0,0,1,0,0,1,0.06819926725788339
5,89.22,0,1,0,0,0,0,0,0,1,0,0,1,0.0685664082034509
9,428.03,1,0,0,0,0,0,0,1,0,0,0,1,0.08615703768132563
9,158.3,1,0,1,0,0,0,0,0,1,0,1,0,0.06088083814505614
3,66.26,0,1,0,0,1,1,0,0,1,0,1,0,0.07466359104933984
10,29.99,1,0,0,0,0,0,0,1,0,0,0,1,0.07517366554318741
7,134.66,1,0,1,1,2,0,0,1,0,0,0,1,0.06709889046909316
1,150.11,0,1,1,0,0,0,1,0,0,0,1,0,0.09001582128209538
10,29.99,0,1,0,1,2,0,1,0,0,0,0,1,0.08436506145264577
11,171.6,1,0,0,1,2,0,0,0,1,0,0,1,0.06416756868898174
2,29.99,0,1,1,1,2,0,1,0,0,0,1,0,0.06324257198908062
10,528.77,1,0,1,1,3,1,0,1,0,0,1,0,0.0731599123902742
1,133.93,0,1,0,0,0,0,0,0,1,0,1,0,0.08440091842948269
2,193.92,1,0,0,0,1,1,1,0,0,0,0,1,0.08029856169272667
12,53.44,0,1,0,0,0,0,0,0,1,0,1,0,0.08311368736138129
4,383.39,0,1,0,0,0,0,0,0,1,0,1,0,0.08496750194321481
10,526.57,1,0,1,0,1,1,0,1,0,1,0,0,0.06301512559615857
12,198.06,0,1,0,1,2,0,0,0,1,0,0,1,0.07407443863181434
9,65.07,1,0,1,0,0,0,0,1,0,0,1,0,0.06371652386115557
3,863.72,0,1,1,1,2,0,0,0,1,0,0,1,0.0849492513094906
2,416.26,1,0,0,0,0,0,1,0,0,1,0,0,0.08423563924194857
2,82.45,0,1,0,1,3,1,0,0,1,0,0,1,0.07403671800061418
11,134.91,1,0,1,0,0,0,0,0,1,0,0,1,0.05765940670387017
9,29.99,1,0,0,0,0,0,0,0,1,0,0,1,0.0876169412010744
10,46.54,1,0,1,1,2,0,1,0,0,0,1,0,0.06850999472781136
3,524.9,1,0,1,1,2,0,0,1,0,0,0,1,0.08938573894100207
2,119.04,1,0,0,0,0,0,0,1,0,0,0,1,0.08194307074422998
11,527.24,1,1,1,0,0,0,0,0,1,0,1,0,0.10970005181701523
3,101.49,1,0,1,0,0,0,0,1,0,0,0,1,0.07405355321161229
4,31.67,1,0,0,1,2,0,0,0,1,0,0,1,0.07290680145151704
5,33.33,0,1,1,1,2,0,0,1,0,0,0,1,0.06400030036775389
12,225.97,1,0,0,1,2,0,0,1,0,0,1,0,0.07127320632487727
12,204.37,1,1,0,1,2,0,0,1,0,1,0,0,0.11093662264211834
8,297.93,1,0,1,0,0,0,0,0,1,0,1,0,0.08056325702947892
9,227.12,1,0,1,0,0,0,0,1,0,1,0,0,0.06484647249011874
11,37.95,1,0,0,0,0,0,0,0,1,0,0,1,0.08411489145474774
10,118.8,1,0,1,0,0,0,0,1,0,0,0,1,0.05875297959322842
9,97.79,0,1,0,0,0,0,1,0,0,0,0,1,0.07980009560347483
1,30.67,0,1,1,0,0,0,0,0,1,0,0,1,0.031335801402181035
6,168.78,0,1,1,0,0,0,0,1,0,0,1,0,0.07137095805843507
2,142.09,1,0,1,1,2,0,0,0,1,0,1,0,0.07758788895657705
1,748.82,1,0,1,1,2,0,0,1,0,1,0,0,0.07738758041665303
6,353.32,0,1,0,0,0,0,0,1,0,1,0,0,0.07622480976492185
7,29.99,0,1,0,1,2,0,1,0,0,0,1,0,0.0565258835962323
11,58.99,1,0,0,1,2,0,1,0,0,0,1,0,0.07610804513712005
7,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.060691447490234085
5,483.29,1,0,1,1,2,0,0,0,1,0,0,1,0.08700777285719079
12,321.84,0,1,0,1,3,1,0,0,1,0,0,1,0.07590404183824302
6,174.38,1,0,0,0,0,0,0,1,0,0,0,1,0.07003475272167224
4,281.77,0,1,0,1,2,0,0,1,0,0,1,0,0.0720470673862586
2,1000.78,1,1,1,0,0,0,0,1,0,0,0,1,0.1155773551965601
8,536.31,1,0,1,1,2,0,0,1,0,0,1,0,0.08112248593888932
4,122.2,0,1,1,1,2,0,0,1,0,0,1,0,0.07813818334976964
9,39.96,0,1,1,0,0,0,0,1,0,0,1,0,0.06908839979068841
6,81.04,0,1,0,0,0,0,0,0,1,0,0,1,0.07184720087181831
12,645.38,0,1,1,0,0,0,0,0,1,0,1,0,0.06588923426910272
4,101.93,1,0,0,0,0,0,0,1,0,0,1,0,0.07450452740521209
9,194.16,0,1,0,1,2,0,0,1,0,0,1,0,0.0736578339059324
1,332.18,1,1,0,0,0,0,0,0,1,0,0,1,0.12993630972552628
10,302.1,0,1,0,1,2,0,1,0,0,0,0,1,0.07553125284394939
5,248.32,0,1,1,0,0,0,0,1,0,0,0,1,0.07224636315893637
8,105.13,0,1,0,1,2,0,0,0,1,0,1,0,0.07141937523590515
2,662.85,0,1,1,0,1,1,0,1,0,1,0,0,0.08642102039114996
3,168.91,1,0,1,1,3,1,0,0,1,0,1,0,0.07705455499296548
10,87.39,1,0,1,1,2,0,0,1,0,0,0,1,0.060694797883420706
2,203.18,1,0,0,1,3,1,0,1,0,0,1,0,0.08284406109057255
7,223.96,1,0,0,1,2,0,0,1,0,1,0,0,0.06799214887283693
9,306.84,1,0,0,1,3,1,1,0,0,0,0,1,0.0838176432479385
4,487.77,0,1,0,1,2,0,1,0,0,1,0,0,0.06117996284174554
8,847.25,0,1,1,1,2,0,0,1,0,0,1,0,0.06124144931892411
9,103.14,0,1,1,0,0,0,0,1,0,0,1,0,0.07190328513627947
1,69.17,1,0,0,1,2,0,0,1,0,0,0,1,0.07993418567252697
1,195.31,1,0,0,1,2,0,1,0,0,0,0,1,0.08529184086247613
1,285.28,1,1,0,1,3,1,0,0,1,0,1,0,0.12279475868501202
8,140.8,1,0,1,0,0,0,0,1,0,0,1,0,0.06409296896507041
7,166.87,1,0,1,1,2,0,0,0,1,0,1,0,0.06980431121569391
9,190.57,0,1,0,0,0,0,0,0,1,0,0,1,0.07692467226186842
1,324.42,1,0,0,1,2,0,0,1,0,0,1,0,0.08790868499317236
1,397.35,1,1,0,0,0,0,0,1,0,1,0,0,0.12100968524118957
2,366.24,1,1,0,1,3,1,0,1,0,0,0,1,0.12528542895560713
5,307.7,1,1,0,1,3,1,1,0,0,0,1,0,0.0852200280113341
10,751.37,1,1,1,1,2,0,0,0,1,0,1,0,0.09623446175812975
7,29.99,1,0,0,0,0,0,0,1,0,0,0,1,0.0631103449221754
7,291.57,0,1,1,1,2,0,1,0,0,0,0,1,0.0726773287052494
7,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.05921802653631576
1,450.12,0,1,0,1,2,0,0,1,0,1,0,0,0.07379844857243942
5,29.99,0,1,0,1,3,1,1,0,0,0,0,1,0.06174266923147731
7,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.06106608209212412
10,38.96,1,0,0,0,0,0,0,0,1,0,1,0,0.08441738033602271
4,31.06,0,1,1,0,0,0,0,0,1,0,0,1,0.06653409200148341
2,266.46,1,1,1,1,2,0,0,0,1,0,1,0,0.11936033192241965
6,96.05,0,1,0,1,2,0,0,0,1,0,1,0,0.0731997191316057
12,215.68,1,1,0,1,2,0,0,1,0,0,0,1,0.11272351342960182
11,29.99,1,0,1,1,2,0,0,0,1,0,1,0,0.06845465240630608
9,274.23,1,0,1,0,0,0,0,1,0,1,0,0,0.06541902720246483
10,410.32,1,1,1,0,0,0,0,0,1,1,0,0,0.11018730878414623
12,56.62,0,1,0,0,0,0,0,1,0,0,1,0,0.07889930879056295
3,83.46,1,0,0,0,0,0,0,1,0,0,1,0,0.07935597118494384
10,67.27,1,0,0,1,3,1,1,0,0,0,0,1,0.07907338947186295
6,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.0642703593113517
10,358.92,1,0,1,0,0,0,0,1,0,0,1,0,0.06979382128952025
3,265.05,1,0,0,1,2,0,0,0,1,0,1,0,0.0765208706640719
7,29.99,0,1,0,1,2,0,1,0,0,0,0,1,0.060668735934973975
11,29.99,0,1,0,0,0,0,0,0,1,0,1,0,0.07470766534719314
1,394.83,0,1,0,0,0,0,0,1,0,0,0,1,0.08822984411614307
1,995.58,0,1,1,0,0,0,0,0,1,0,0,1,0.08868652894448682
8,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.06084554456105158
4,48.13,0,1,1,1,2,0,0,1,0,0,0,1,0.0747682485258219
10,29.99,1,0,0,1,3,1,0,0,1,0,0,1,0.08646984571140469
10,345.18,0,1,1,1,2,0,0,0,1,1,0,0,0.07198244066237844
10,88.37,1,0,0,0,0,0,0,0,1,0,0,1,0.07423861482640735
9,70.56,0,1,1,0,0,0,0,0,1,0,1,0,0.07108017194786168
10,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.06944844132652077
11,103.33,0,1,0,0,0,0,0,1,0,0,0,1,0.06878551310044548
9,162.29,0,1,1,0,0,0,0,1,0,0,1,0,0.06932214154657199
8,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.05887929461181057
9,255.32,0,1,1,1,2,0,0,1,0,1,0,0,0.07259247294842025
3,165.81,0,1,0,0,0,0,0,1,0,0,1,0,0.07582439039447807
3,414.15,1,0,0,0,0,0,0,0,1,0,0,1,0.09562300868769809
6,62.81,0,1,1,1,2,0,0,0,1,0,1,0,0.07214705956934266
2,510.2,0,1,1,0,0,0,0,1,0,0,1,0,0.08837720342994684
10,725.33,1,1,1,0,0,0,0,0,1,1,0,0,0.10437889281275656
10,229.72,0,1,1,0,0,0,1,0,0,0,0,1,0.06871197118846589
6,41.41,0,1,0,0,0,0,0,0,1,0,1,0,0.06470266493299577
12,946.14,1,1,1,1,3,1,0,1,0,0,1,0,0.07434841015221977
9,34.72,0,1,0,1,2,0,0,1,0,0,0,1,0.07557594150021925
9,354.27,0,1,0,0,0,0,0,1,0,0,1,0,0.07639035922131944
1,33.46,1,0,0,1,2,0,1,0,0,0,1,0,0.05882808858450331
2,265.35,1,0,0,1,3,1,1,0,0,0,0,1,0.08539787686263109
10,120.11,1,0,0,0,0,0,0,0,1,0,0,1,0.07053739966233968
2,444.03,1,0,1,1,2,0,0,0,1,1,0,0,0.0850151714155079
8,82.25,1,0,0,1,2,0,0,1,0,0,1,0,0.06861515131674446
11,52.35,0,1,1,1,2,0,0,0,1,0,0,1,0.06788953214683219
5,29.99,0,1,0,1,2,0,0,0,1,0,1,0,0.062254270818799945
10,29.99,0,1,0,1,2,0,1,0,0,0,0,1,0.08436506145264577
10,744.08,1,1,1,0,0,0,0,1,0,1,0,0,0.09082871878742269
9,29.99,1,0,1,0,0,0,1,0,0,0,1,0,0.07210119863259258
8,111.55,1,0,1,0,0,0,0,0,1,0,1,0,0.06382368753031778
2,3345.93,1,1,1,0,0,0,0,1,0,0,1,0,0.08647394444121384
9,29.99,0,1,1,1,2,0,0,1,0,0,0,1,0.06876765838834778
1,236.23,0,1,1,0,0,0,0,0,1,0,1,0,0.08434802448389818
9,235.59,1,0,0,1,2,0,0,1,0,0,0,1,0.07341617039807793
7,42.11,1,0,0,0,0,0,0,0,1,0,0,1,0.07687056337641456
11,540.6,0,1,1,1,2,0,1,0,0,1,0,0,0.06234871799223836
5,183.8,0,1,0,0,0,0,0,1,0,0,0,1,0.06998907744024416
2,843.73,0,1,1,0,0,0,0,0,1,0,0,1,0.08859555117858807
8,1332.97,1,1,1,0,0,0,1,0,0,1,0,0,0.05399339201183179
4,520.77,1,0,1,0,0,0,0,0,1,0,0,1,0.09012374729159046
9,94.67,1,0,1,1,2,0,0,0,1,0,0,1,0.0651920865570851
1,112.58,0,1,1,1,2,0,0,0,1,0,1,0,0.0837322147787616
10,76.34,0,1,0,1,2,0,0,1,0,0,0,1,0.07390973502852269
10,133.56,0,1,1,0,0,0,0,1,0,0,0,1,0.06867387003596581
11,391.94,0,1,0,0,0,0,0,1,0,0,0,1,0.07417985016594665
1,458.91,1,1,0,1,3,1,0,0,1,1,0,0,0.12206537670674006
4,240.35,0,1,0,1,2,0,0,1,0,0,0,1,0.07651803725298013
12,106.98,0,1,1,1,2,0,1,0,0,0,0,1,0.07457234699778123
11,245.46,1,0,0,0,0,0,0,0,1,1,0,0,0.06955379998843918
3,64.21,1,0,1,0,0,0,0,1,0,0,0,1,0.06874428573764568
11,39.62,1,0,0,1,3,1,0,0,1,0,1,0,0.08107213874279262
3,335.52,1,0,0,0,0,0,1,0,0,0,1,0,0.07758963784767528
4,90.36,0,1,1,1,3,1,0,1,0,0,1,0,0.07701195469902303
9,33.25,1,0,0,1,2,0,0,1,0,0,1,0,0.07385083696414627
1,208.03,1,0,0,1,2,0,0,0,1,0,1,0,0.08762781897523236
6,29.99,1,0,0,0,0,0,0,0,1,0,1,0,0.07030240560068438
2,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.07318993807419225
2,227.0,1,0,0,1,2,0,0,0,1,0,0,1,0.08566846507613064
1,88.52,0,1,1,1,2,0,0,0,1,0,0,1,0.0735952891433613
10,303.01,0,1,0,1,2,0,0,0,1,0,1,0,0.08181606291638098
2,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.0640362315098431
6,737.69,1,0,1,0,0,0,0,1,0,0,0,1,0.0822471883965577
9,370.96,1,1,1,1,2,0,0,0,1,0,0,1,0.11310200113085798
6,438.26,1,1,1,1,3,1,1,0,0,1,0,0,0.0961214599915671
9,265.65,0,1,1,0,0,0,0,1,0,1,0,0,0.07339056591333586
3,119.97,0,1,0,1,2,0,1,0,0,0,0,1,0.07931156473672125
1,29.99,0,1,1,1,2,0,1,0,0,0,0,1,0.024521680262800244
2,589.41,0,1,1,1,2,0,0,0,1,0,1,0,0.09360567500140621
12,107.71,1,0,0,1,2,0,0,1,0,0,0,1,0.07381032085151416
3,64.37,0,1,1,1,2,0,0,1,0,0,1,0,0.07431377117354693
9,324.84,0,1,1,1,2,0,0,0,1,1,0,0,0.07627557220243064
12,81.61,1,0,1,0,1,1,0,1,0,0,1,0,0.06504382981911373
6,29.99,0,1,0,0,0,0,0,1,0,0,0,1,0.061201061618022634
1,122.28,0,1,0,1,3,1,0,1,0,0,1,0,0.08338297011567007
3,572.57,1,0,1,1,2,0,0,0,1,0,0,1,0.09215401825260644
3,34.37,1,0,1,1,2,0,0,1,0,0,0,1,0.060930653176301586
5,156.8,1,0,0,1,2,0,0,0,1,0,0,1,0.070427141161755
6,227.98,0,1,0,1,2,0,0,1,0,1,0,0,0.06734801541951409
10,941.14,1,1,1,1,2,0,0,1,0,1,0,0,0.08017418900803888
1,109.46,0,1,1,1,2,0,0,0,1,0,0,1,0.08035882662187972
4,260.48,1,0,0,0,0,0,0,0,1,0,0,1,0.08203940568491491
7,63.36,0,1,0,0,0,0,0,1,0,0,1,0,0.06739875049649068
9,57.54,0,1,1,0,0,0,0,0,1,0,0,1,0.0718544777338967
10,181.0,1,0,1,1,2,0,0,1,0,0,0,1,0.0583875815605963
1,738.87,1,1,1,0,0,0,0,1,0,1,0,0,0.11052464616114704
6,68.89,1,0,0,0,0,0,0,1,0,0,1,0,0.06899275475842663
9,567.74,0,1,1,0,0,0,0,0,1,0,1,0,0.08135094094250475
6,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.06122094916352391
11,74.75,1,0,1,0,0,0,1,0,0,0,0,1,0.06242369589845492
10,85.87,0,1,0,0,0,0,0,0,1,0,0,1,0.07497350519968124
1,558.84,1,0,1,0,0,0,0,0,1,1,0,0,0.09020333073115885
4,75.5,0,1,1,0,0,0,0,0,1,0,1,0,0.07788340862207505
3,278.48,0,1,0,0,0,0,0,0,1,0,1,0,0.07586564453619427
1,796.71,1,0,1,0,1,1,0,1,0,0,1,0,0.07838548967824172
7,308.79,0,1,1,0,0,0,0,1,0,0,1,0,0.06875606655638136
10,239.96,1,1,0,0,0,0,0,1,0,0,1,0,0.1053720909986604
9,215.4,1,1,1,1,2,0,0,0,1,0,0,1,0.11097774050741482
10,148.34,0,1,0,0,0,0,1,0,0,0,1,0,0.07118630830823473
7,29.99,1,0,0,0,0,0,0,1,0,0,1,0,0.060691447490234085
10,735.91,1,1,1,0,0,0,0,0,1,1,0,0,0.10043871297874599
3,170.29,0,1,1,1,2,0,0,1,0,0,0,1,0.07810843405939519
4,403.51,1,0,0,0,0,0,0,0,1,1,0,0,0.08681544810386735
1,443.37,0,1,0,1,2,0,0,1,0,1,0,0,0.07379844857243942
5,221.27,1,0,0,1,2,0,0,1,0,0,1,0,0.07247623625795274
4,420.8,0,1,0,1,2,0,0,0,1,0,1,0,0.08306316658414004
7,104.35,0,1,0,0,0,0,0,1,0,0,0,1,0.06935684744265408
2,29.99,0,1,0,0,1,1,0,0,1,0,0,1,0.05653532303715235
6,57.12,1,0,0,1,3,1,0,0,1,0,1,0,0.07667449575667847
4,152.45,1,0,0,0,0,0,1,0,0,0,1,0,0.07086773983509917
1,1215.3,0,1,1,0,0,0,0,1,0,0,0,1,0.07262730658639269
2,104.87,0,1,0,0,0,0,0,1,0,0,1,0,0.07699432574276899
1,829.7,1,1,1,0,0,0,0,0,1,0,1,0,0.11514376747298449
5,136.22,1,0,1,0,0,0,0,1,0,0,0,1,0.06910685124720815
5,213.55,1,0,0,0,0,0,0,0,1,0,1,0,0.07651648108506129
2,377.56,1,1,1,1,2,0,0,1,0,0,1,0,0.12395838218838623
1,577.34,1,0,1,0,0,0,1,0,0,0,1,0,0.08596454205770487
8,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.059458150388779094
11,253.34,0,1,1,0,0,0,0,1,0,0,1,0,0.06788903561771847
3,143.01,0,1,0,0,0,0,0,0,1,0,1,0,0.07666503378705562
3,219.26,0,1,0,0,0,0,0,1,0,0,1,0,0.07576864818990166
10,163.1,0,1,0,1,2,0,0,0,1,0,1,0,0.07329338618095584
4,253.87,1,1,0,1,3,1,0,1,0,0,0,1,0.11421666621442134
11,278.19,1,1,0,1,2,0,0,0,1,0,0,1,0.10863068283492809
6,53.81,1,0,1,0,0,0,0,0,1,0,0,1,0.06962291438573272
3,184.85,1,0,1,0,0,0,1,0,0,0,1,0,0.07325131976983264
10,60.58,1,0,1,0,0,0,0,1,0,0,0,1,0.06164537358306864
9,41.06,0,1,1,0,0,0,0,0,1,0,1,0,0.07356180171660318
2,368.12,1,0,1,0,0,0,0,1,0,0,1,0,0.08748056374067835
2,72.91,1,0,1,0,0,0,0,0,1,0,0,1,0.07700750707860665
7,29.99,1,0,1,1,2,0,0,0,1,0,0,1,0.06273116959378656
4,235.62,1,0,1,0,0,0,0,0,1,0,1,0,0.07615967055452058
10,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.06944844132652077
2,1311.61,1,0,1,1,2,0,0,1,0,1,0,0,0.07505230338591931
10,217.7,1,0,0,0,1,1,0,0,1,1,0,0,0.07049353649638991
12,40.51,1,0,0,0,0,0,0,1,0,0,0,1,0.07949982151201841
9,131.26,1,0,1,1,2,0,0,0,1,0,0,1,0.06589278586726502
1,168.23,0,1,1,0,0,0,1,0,0,0,0,1,0.08607716464384925
9,126.04,0,1,1,0,0,0,0,0,1,0,0,1,0.06938726231511769
8,338.12,1,1,0,1,2,0,0,1,0,0,0,1,0.11411738099302418
2,210.37,0,1,0,0,0,0,0,0,1,0,0,1,0.07732581493282789
2,263.63,1,1,1,0,0,0,0,0,1,0,1,0,0.11598181771045638
11,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.06632491942529214
1,480.84,0,1,0,0,0,0,0,1,0,1,0,0,0.06860609144944937
10,102.47,0,1,0,1,2,0,0,1,0,0,0,1,0.07482078072509206
11,55.59,0,1,0,1,2,0,0,0,1,0,0,1,0.0722364690358536
10,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.06489894540241911
1,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.032328762529275856
7,217.61,0,1,1,0,0,0,0,0,1,0,0,1,0.07142521996791698
10,128.85,1,0,0,1,2,0,0,0,1,0,0,1,0.07053739966233968
2,137.09,0,1,1,1,2,0,0,1,0,0,0,1,0.08072210997863317
